FileType	fastq	Read submission file type									
sample	study	instrument_model	library_name	library_source	library_selection	library_strategy	library_layout	forward_file_name	forward_file_md5	reverse_file_name	reverse_file_md5
SE021	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE021_R1.fastq.gz	9dbee557275bb7660fc2eae2c7fdbbb2	fun1_true_SE021_R2.fastq.gz	ff3edb4328b92ba343ee34f8203a9cfc
SE022	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE022_R1.fastq.gz	f6af185c25f21ddb4281d5d98f3f48fd	fun1_true_SE022_R2.fastq.gz	05ba7dad41ea1937e58787ade528e8dc
SE023	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE023_R1.fastq.gz	74639e0f4196e7d5179cfda4153c8a2e	fun1_true_SE023_R2.fastq.gz	f27fb6f58236ee1e1d5c1ddcce14d123
SE024	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE024_R1.fastq.gz	3db38cc612c611c199aacb64e9c7a613	fun1_true_SE024_R2.fastq.gz	28e6e4028123b1554c936f3bf6652e0b
SE025	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp10_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE025_R1.fastq.gz	eecffff240a6d2927d937894d7c9d393	fun1_true_SE025_R2.fastq.gz	fbd83c2d84913399efc9b3de34921a6c
SE026	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp10_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE026_R1.fastq.gz	f65a1dbdf79f5368d59da1e0b8fc9ffb	fun1_true_SE026_R2.fastq.gz	88dbbe562c95269839210a0303c006d4
SE027	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp10_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE027_R1.fastq.gz	34159b1b839ff4f85673216ffd47813d	fun1_true_SE027_R2.fastq.gz	b12c6a9bf5f0231e172ac74c537a5ee1
SE028	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp10_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE028_R1.fastq.gz	5bd60c9e8d6f3890abe05160bdde7e3d	fun1_true_SE028_R2.fastq.gz	9e13966bdf2ccdd9313f0b64ae4ece30
SE029	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp10_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE029_R1.fastq.gz	45f535bc7a2ce3fb0f18416096939e1a	fun1_true_SE029_R2.fastq.gz	01e8f04264bbcdf19e19c8f424798d03
SE030	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp10_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE030_R1.fastq.gz	0bbb07f663bb054bbb41327741f1f6ca	fun1_true_SE030_R2.fastq.gz	47c4079245c1c2fec5bc0dd8aee929f3
SE031	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp10_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE031_R1.fastq.gz	239447e77894eb674f3caf96ae3e7c12	fun1_true_SE031_R2.fastq.gz	4262d5621b1899abf076eb95194ba647
SE032	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp10_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE032_R1.fastq.gz	daeb41b4a29b1e160e1cce725ad30fc1	fun1_true_SE032_R2.fastq.gz	7679c8aa85194fcb50900021ba815ab9
SE033	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp10_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE033_R1.fastq.gz	31754f7369824c6800f74857dc06d3fe	fun1_true_SE033_R2.fastq.gz	4b8ca3fc658db439c543865d79aefc78
SE034	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp10_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE034_R1.fastq.gz	706c2c89e6859a5b12384a0f9c2e7de1	fun1_true_SE034_R2.fastq.gz	b9c739fe5b6f4b4023687fa640d14991
SE035	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp10_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE035_R1.fastq.gz	4775d9543ced7e0b4ec00847268362ba	fun1_true_SE035_R2.fastq.gz	e481932231168f28ecd7526d5ac94a3e
SE036	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp10_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE036_R1.fastq.gz	d0baf46d01087eb864756819ef7fbd07	fun1_true_SE036_R2.fastq.gz	bd64669355ca7182699c07497146c0c3
SE037	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE037_R1.fastq.gz	6fd7f1bbd40ed299cc9241d36231b6f2	fun1_true_SE037_R2.fastq.gz	90c04d04e3bc034d2dbc4dc04fcd8072
SE038	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE038_R1.fastq.gz	bf87b1e1fd2b17209006c1a82845ef68	fun1_true_SE038_R2.fastq.gz	92b270505089a50da7df956702eac4cf
SE039	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE039_R1.fastq.gz	f7800539803f31c7895694504c86f06e	fun1_true_SE039_R2.fastq.gz	0c17763d53589c94e5defd27b3876bf4
SE040	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE040_R1.fastq.gz	d0aa679268e725623dfe522f685ae150	fun1_true_SE040_R2.fastq.gz	02f476452a86cf38207910e13a2c2149
SE041	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE041_R1.fastq.gz	6be15f427865a4ef2cffc5c9376dc334	fun1_true_SE041_R2.fastq.gz	861ab9dc97e89f43834208fe87027c80
SE042	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE042_R1.fastq.gz	973cb789b4afe8e242916b762a664f49	fun1_true_SE042_R2.fastq.gz	2475df3ef3ff02014242634ed46f2549
SE043	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE043_R1.fastq.gz	429fc482d18c194d12945fafeb956e40	fun1_true_SE043_R2.fastq.gz	8611b7efd4ae3895b119910d7e0b0d1c
SE044	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE044_R1.fastq.gz	4765d18e692b9f534fd9a2bcf11ae3b8	fun1_true_SE044_R2.fastq.gz	febf883fbdf1ce387503978e97169ea2
SE045	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE045_R1.fastq.gz	e79b2dd1540bf12bc5a96d7a1742bcf5	fun1_true_SE045_R2.fastq.gz	1681c91498587a3d56aad56fa479e7ba
SE046	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE046_R1.fastq.gz	42da74667b618346deea4eb2b6dbf6d0	fun1_true_SE046_R2.fastq.gz	654d595a9b9a9830fcf37afc8ddf1acb
SE047	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE047_R1.fastq.gz	7b0f58e3466b093c398a5964706b79d5	fun1_true_SE047_R2.fastq.gz	798ce9f603ac8b8ea3cc46b15d444916
SE048	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE048_R1.fastq.gz	d55ef177d397bdad791bf259e41fecf8	fun1_true_SE048_R2.fastq.gz	e6f45a41f3b6be73105be68c3ae2e4db
SE049	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp40_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE049_R1.fastq.gz	7071baca4818a10cd6eccbb35269e864	fun1_true_SE049_R2.fastq.gz	3cfa2bacfed4e2e08b98c2399f9044b3
SE050	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp40_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE050_R1.fastq.gz	e5cfee30c6ef63f6e2da7cee4293d1ed	fun1_true_SE050_R2.fastq.gz	2b51cf5e9e55c7a45f3cfb2c3c5e10b9
SE051	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp40_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE051_R1.fastq.gz	7f1a3690ace566073e9d43441c0c84d9	fun1_true_SE051_R2.fastq.gz	0c1acaa913358b922ff62f39847ec31c
SE052	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp40_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE052_R1.fastq.gz	73881b81937e8d485ca758482e81e31e	fun1_true_SE052_R2.fastq.gz	b98cce3ab6ae9e8cfa61692a9e88a3a1
SE053	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp40_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE053_R1.fastq.gz	6699fe2dd9d3a0bbb1a61b27a84306f1	fun1_true_SE053_R2.fastq.gz	eaef356c29468ce595036eae1497888a
SE054	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp40_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE054_R1.fastq.gz	bf5c25f7a14db64fc9013aa8fc755b92	fun1_true_SE054_R2.fastq.gz	5e92b164afda99a610b320b7cadf8bc0
SE055	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp40_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE055_R1.fastq.gz	d3bd97f3f99e65b479629281a019a92e	fun1_true_SE055_R2.fastq.gz	3c8a5d7a84d3db6a083c88d72f92eb94
SE056	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp40_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE056_R1.fastq.gz	a80c167adef51e5035f4c25e61daf40a	fun1_true_SE056_R2.fastq.gz	7d3a5e41b70c9421bed369753124fd98
SE057	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp40_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE057_R1.fastq.gz	d9e38b500042aff39d6c69c06bf1a9d9	fun1_true_SE057_R2.fastq.gz	398bf3d2bdd90d022bb7a42b7293d11e
SE058	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp40_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE058_R1.fastq.gz	5aee966170a664d95a450cce2d2d9604	fun1_true_SE058_R2.fastq.gz	fbd56c0f51df319461395e53b0c3439d
SE059	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp40_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE059_R1.fastq.gz	4d08c12d8f854a0312744cec0ba59b5e	fun1_true_SE059_R2.fastq.gz	70b16fd3b009ea09fa07c0b3e4cbe9cf
SE060	PRJEB56039	Illumina MiSeq	fun1_true_closed_temp40_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE060_R1.fastq.gz	45a1e451591830504200339558829ac6	fun1_true_SE060_R2.fastq.gz	3d2b531f23343db1d073e2b0e89b67df
SE061	PRJEB56039	Illumina MiSeq	fun1_true_open_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE061_R1.fastq.gz	48c36a46b3c513fa46df3f3302ab7635	fun1_true_SE061_R2.fastq.gz	1e99e51e0b9f68013f7fbbaaa1016374
SE062	PRJEB56039	Illumina MiSeq	fun1_true_open_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE062_R1.fastq.gz	4e388337c870c33b7511f09afc6e9dfa	fun1_true_SE062_R2.fastq.gz	31a49f728cf52a913b201a5646d2c92f
SE063	PRJEB56039	Illumina MiSeq	fun1_true_open_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE063_R1.fastq.gz	166f5499d5c9939565e188e288a77bed	fun1_true_SE063_R2.fastq.gz	fe9751266919a6e82232f2802d5c5ce9
SE064	PRJEB56039	Illumina MiSeq	fun1_true_open_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE064_R1.fastq.gz	a8fd92f54d256a85bb936080ba061809	fun1_true_SE064_R2.fastq.gz	795709b26b336212ac1108fae55dc5b7
SE065	PRJEB56039	Illumina MiSeq	fun1_true_open_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE065_R1.fastq.gz	78532b073aab8a05f1fbff83ab5082d7	fun1_true_SE065_R2.fastq.gz	2cf4264ac18db2a3b624222555554ce5
SE066	PRJEB56039	Illumina MiSeq	fun1_true_open_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE066_R1.fastq.gz	3f7259c83a2281303615e1990f9689ec	fun1_true_SE066_R2.fastq.gz	fd8cd4aa0c906ba8e6197e4ff89828ab
SE067	PRJEB56039	Illumina MiSeq	fun1_true_open_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE067_R1.fastq.gz	9e18f06b85fe7cb9c47b496958294937	fun1_true_SE067_R2.fastq.gz	47cddc0c254246abaab7fd9813143aaa
SE068	PRJEB56039	Illumina MiSeq	fun1_true_open_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE068_R1.fastq.gz	ec8b7b3f605f23259f8394d8165437ef	fun1_true_SE068_R2.fastq.gz	40099608c907f0cb16c7365d02b2b71e
SE069	PRJEB56039	Illumina MiSeq	fun1_true_open_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE069_R1.fastq.gz	02a00c77f4235efd92e8e4a16ac893c6	fun1_true_SE069_R2.fastq.gz	f54384805f5b861ab1d0dfaa2275dbe4
SE070	PRJEB56039	Illumina MiSeq	fun1_true_open_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE070_R1.fastq.gz	91c78956b4ad6897e0e0989a082c9ff5	fun1_true_SE070_R2.fastq.gz	713f9d5702032941893254cc68517f82
SE071	PRJEB56039	Illumina MiSeq	fun1_true_open_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE071_R1.fastq.gz	8666365b80729cb182efaf769193f012	fun1_true_SE071_R2.fastq.gz	bc4e47daf7b36d5f238d73d93a212a2f
SE072	PRJEB56039	Illumina MiSeq	fun1_true_open_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE072_R1.fastq.gz	037aa21eaf7a6d25788b277e2dcc3e16	fun1_true_SE072_R2.fastq.gz	2ac7002de303b8f77f535fe339e73d36
SE073	PRJEB56039	Illumina MiSeq	fun1_true_open_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE073_R1.fastq.gz	71885c809baf8f68dc809add644cb1b3	fun1_true_SE073_R2.fastq.gz	fc6831e9554f5ddf8159dabc200ed6fa
SE074	PRJEB56039	Illumina MiSeq	fun1_true_open_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE074_R1.fastq.gz	bb8df4febd1e2fe7e9aa55b96d82ceaf	fun1_true_SE074_R2.fastq.gz	ebfa1dc5557171abe510d242a40f5fcb
SE075	PRJEB56039	Illumina MiSeq	fun1_true_open_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE075_R1.fastq.gz	fe32c23bcbbdc843ace9d93f11aa3d37	fun1_true_SE075_R2.fastq.gz	9c4299f313f6f12f90a80dfc6946a58d
SE076	PRJEB56039	Illumina MiSeq	fun1_true_open_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE076_R1.fastq.gz	17fecb6c7c8d93c123168ada9b4b6cfb	fun1_true_SE076_R2.fastq.gz	96049079d419e0780172eec36c63fe02
SE077	PRJEB56039	Illumina MiSeq	fun1_true_open_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE077_R1.fastq.gz	6b7a2dd88d770472f0b6d792991dc71f	fun1_true_SE077_R2.fastq.gz	578e33322e27eae8ffe6eb2944e6548d
SE078	PRJEB56039	Illumina MiSeq	fun1_true_open_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE078_R1.fastq.gz	ccf3ffc54d031feadd60155a41723c06	fun1_true_SE078_R2.fastq.gz	9368efc6f55e74cd5bc86c3cf62d6859
SE079	PRJEB56039	Illumina MiSeq	fun1_true_open_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE079_R1.fastq.gz	e6403775679b0292de851e03cac9f894	fun1_true_SE079_R2.fastq.gz	3c1e211edd2a60cc9b2ed13157e0d3cd
SE080	PRJEB56039	Illumina MiSeq	fun1_true_open_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE080_R1.fastq.gz	66ebec94ca3729964b5ead98dc158f9f	fun1_true_SE080_R2.fastq.gz	bfc7cb67cb3780c077eec153cff14bc2
SE081	PRJEB56039	Illumina MiSeq	fun1_true_open_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE081_R1.fastq.gz	1216aa31c59cae4d12cc439fdf6db202	fun1_true_SE081_R2.fastq.gz	b1600094ff9b76db71f24f6b63c1f4f2
SE082	PRJEB56039	Illumina MiSeq	fun1_true_open_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE082_R1.fastq.gz	db4895b88d1b01fd581e29f699ac10bb	fun1_true_SE082_R2.fastq.gz	9e2c593e4763a1b6acf7b5c50e8dde78
SE083	PRJEB56039	Illumina MiSeq	fun1_true_open_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE083_R1.fastq.gz	c3c53c63d4b4448487dd8173dcd2ddd9	fun1_true_SE083_R2.fastq.gz	acdd5a4e49296fdecd63394d1e0055de
SE084	PRJEB56039	Illumina MiSeq	fun1_true_open_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	fun1_true_SE084_R1.fastq.gz	8da1e0f03d1e25e1f60d85883ae45867	fun1_true_SE084_R2.fastq.gz	83bfd91ae96456ff035e8c512d1c683a
SE088	PRJEB56039	Illumina MiSeq	fun2_reverse_closed_temp20_time60	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE088_R1.fastq.gz	9716446627e1a2229c56e0c756d16497	fun2_reverse_SE088_R2.fastq.gz	9f1d9a64741e771adc62fff9e26dc8a6
SE089	PRJEB56039	Illumina MiSeq	fun2_reverse_closed_temp20_time60	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE089_R1.fastq.gz	e8d97224ae9eb9e634968a112c6449be	fun2_reverse_SE089_R2.fastq.gz	685c1cae3e1ced40e113fb48a78d28b1
SE090	PRJEB56039	Illumina MiSeq	fun2_reverse_closed_temp20_time60	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE090_R1.fastq.gz	0103eebd884b68e19af3beec0b786703	fun2_reverse_SE090_R2.fastq.gz	f5e01ef19f925245b8efeca6eaf47fae
SE091	PRJEB56039	Illumina MiSeq	fun2_reverse_closed_temp20_time120	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE091_R1.fastq.gz	fc940bfcd6db02786134bd7ed5a1ce00	fun2_reverse_SE091_R2.fastq.gz	aaa60af48e97742e493d411fe90f8493
SE092	PRJEB56039	Illumina MiSeq	fun2_reverse_closed_temp20_time120	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE092_R1.fastq.gz	80b7b5d0a785bcf91fb7197488f5b4ff	fun2_reverse_SE092_R2.fastq.gz	0db9847f1eca2637461fa8cc5621bea4
SE093	PRJEB56039	Illumina MiSeq	fun2_reverse_closed_temp20_time120	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE093_R1.fastq.gz	79dfcfa4c2fce1fbf7a961b641a22570	fun2_reverse_SE093_R2.fastq.gz	37c02a30dea920fabbd9549ae40fd115
SE094	PRJEB56039	Illumina MiSeq	fun2_reverse_closed_temp20_time240	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE094_R1.fastq.gz	9d2518d3591dedd86eb6d2316d21b8f5	fun2_reverse_SE094_R2.fastq.gz	3473abfb6a76d45309a43132510f9e1f
SE095	PRJEB56039	Illumina MiSeq	fun2_reverse_closed_temp20_time240	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE095_R1.fastq.gz	2a90965230b98c9e7bb51177af39c5a7	fun2_reverse_SE095_R2.fastq.gz	b5e664fbaea5f257b0a81d0351a742c3
SE096	PRJEB56039	Illumina MiSeq	fun2_reverse_closed_temp20_time240	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE096_R1.fastq.gz	ea89785252c03cceeccf4c1362f4ef0b	fun2_reverse_SE096_R2.fastq.gz	72b90a5c5a40b341d723f7f95352e61d
SE097	PRJEB56039	Illumina MiSeq	fun2_reverse_closed_temp20_time480	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE097_R1.fastq.gz	26e4e51b9cf9311d4e721a14b7b91aeb	fun2_reverse_SE097_R2.fastq.gz	3546c8c665c97692072bc3cb21304526
SE098	PRJEB56039	Illumina MiSeq	fun2_reverse_closed_temp20_time480	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE098_R1.fastq.gz	96853b2da82c3beb671e4426b7a9f326	fun2_reverse_SE098_R2.fastq.gz	267578cadc938547e0369d8aa9bbfcc4
SE099	PRJEB56039	Illumina MiSeq	fun2_reverse_closed_temp20_time480	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE099_R1.fastq.gz	32c45b2cc39270d1ee38719e6b5690b2	fun2_reverse_SE099_R2.fastq.gz	d2e906f17efb40dcd74202b8a78f98a0
SE100	PRJEB56039	Illumina MiSeq	fun2_reverse_open_temp20_time60	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE100_R1.fastq.gz	80f161c380e325e3d4dc3a42013ba17c	fun2_reverse_SE100_R2.fastq.gz	1b5f7bc6119294fba4013f5a0a87afc9
SE101	PRJEB56039	Illumina MiSeq	fun2_reverse_open_temp20_time60	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE101_R1.fastq.gz	119528b2621fba259087a6fda52154e1	fun2_reverse_SE101_R2.fastq.gz	76e559e27a530486b68c6ada2cdfd60c
SE102	PRJEB56039	Illumina MiSeq	fun2_reverse_open_temp20_time60	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE102_R1.fastq.gz	f413e2cae519cc0b07af5310ddafe4e3	fun2_reverse_SE102_R2.fastq.gz	570a0627bf185f4d818b1164b640e85d
SE103	PRJEB56039	Illumina MiSeq	fun2_reverse_open_temp20_time120	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE103_R1.fastq.gz	90c073a6a8c3fc6a39e0d93e44f87df0	fun2_reverse_SE103_R2.fastq.gz	fdc0b4b3cd502af5cc8c2e70c25104d2
SE104	PRJEB56039	Illumina MiSeq	fun2_reverse_open_temp20_time120	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE104_R1.fastq.gz	29b5657bc8f00ff7235fa4af5ed91ecf	fun2_reverse_SE104_R2.fastq.gz	0faca331f270ca5d8d7d48b9670f4d95
SE105	PRJEB56039	Illumina MiSeq	fun2_reverse_open_temp20_time120	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE105_R1.fastq.gz	b4c7ed0d34514393330df32ddb2ee0a5	fun2_reverse_SE105_R2.fastq.gz	df5d06d42c0d1f6a8a15ca55b1f59aa6
SE106	PRJEB56039	Illumina MiSeq	fun2_reverse_open_temp20_time240	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE106_R1.fastq.gz	254dcaefb5b7d81ba0db87424f3d8601	fun2_reverse_SE106_R2.fastq.gz	e92db75a85501fc5df7965487b6d41e0
SE107	PRJEB56039	Illumina MiSeq	fun2_reverse_open_temp20_time240	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE107_R1.fastq.gz	3643138e7a60201c3c39afa82ae37b17	fun2_reverse_SE107_R2.fastq.gz	1127159790014212331402bec82056ca
SE108	PRJEB56039	Illumina MiSeq	fun2_reverse_open_temp20_time240	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE108_R1.fastq.gz	17dbaed203337cdb79f454cfecf02803	fun2_reverse_SE108_R2.fastq.gz	e04466f2c36e23663417213576b1b19d
SE110	PRJEB56039	Illumina MiSeq	fun2_reverse_open_temp20_time480	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE110_R1.fastq.gz	076a7fcfb5aed6d4e8005b5a1980f9c9	fun2_reverse_SE110_R2.fastq.gz	993f11bd6ccbe31abf0843606e061c98
SE111	PRJEB56039	Illumina MiSeq	fun2_reverse_open_temp20_time480	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_reverse_SE111_R1.fastq.gz	8c808dfd1b688b721ec9dca821a7bcc8	fun2_reverse_SE111_R2.fastq.gz	fbb4813f7eea37ec8a92db74bb76f29d
SE088	PRJEB56039	Illumina MiSeq	fun2_true_closed_temp20_time60	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_true_SE088_R1.fastq.gz	677778a7618b4ce2d16bc8ae4a5734db	fun2_true_SE088_R2.fastq.gz	fd5a2a0cf3db1ffabea513790fc308ae
SE089	PRJEB56039	Illumina MiSeq	fun2_true_closed_temp20_time60	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_true_SE089_R1.fastq.gz	1f48a89a566db8214fff2dae168fddc3	fun2_true_SE089_R2.fastq.gz	f70d4b67680c1fa9ae15e0d117390adf
SE090	PRJEB56039	Illumina MiSeq	fun2_true_closed_temp20_time60	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_true_SE090_R1.fastq.gz	3bdd4f2623111398a10fed98b117b4fd	fun2_true_SE090_R2.fastq.gz	013b2a34a53aca167b2367c20d936759
SE091	PRJEB56039	Illumina MiSeq	fun2_true_closed_temp20_time120	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_true_SE091_R1.fastq.gz	090e0ec646f10653c2f79376bc876e9d	fun2_true_SE091_R2.fastq.gz	1869d8b4705ec2b32051791e004eae73
SE092	PRJEB56039	Illumina MiSeq	fun2_true_closed_temp20_time120	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_true_SE092_R1.fastq.gz	a783f48eacb000b38c5fc008a1a2086e	fun2_true_SE092_R2.fastq.gz	1eb1dadeb00f3d0f5f236d4f760b5033
SE093	PRJEB56039	Illumina MiSeq	fun2_true_closed_temp20_time120	METAGENOMIC	PCR	AMPLICON	PAIRED	fun2_true_SE093_R1.fastq.gz	587f5f9a4c31d151b6ada1c906327ff4	fun2_true_SE093_R2.fastq.gz	5bd3ba27cb086e9ee192ce8c4a3a5fff
